         10473134 function calls (10377090 primitive calls) in 10.609 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      300    0.000    0.000    0.001    0.000 npytypes.py:523(__repr__)
        1    0.000    0.000    0.000    0.000 npytypes.py:629(__init__)
      105    0.000    0.000    0.000    0.000 nrt.py:19(initialize)
       14    0.000    0.000    0.000    0.000 nrt.py:48(_init_guard)
       14    0.000    0.000    0.000    0.000 nrt.py:61(library)
       32    0.000    0.000    0.000    0.000 numeric.py:1181(_roll_dispatcher)
       32    0.000    0.000    0.000    0.000 numeric.py:1185(roll)
       59    0.000    0.000    0.000    0.000 numeric.py:137(ones)
      160    0.000    0.000    0.000    0.000 numeric.py:1386(normalize_axis_tuple)
     4166    0.002    0.000    0.005    0.000 numeric.py:1927(isscalar)
       70    0.000    0.000    0.000    0.000 numeric.py:2195(identity)
     4126    0.000    0.000    0.000    0.000 numeric.py:58(_zeros_like_dispatcher)
     4126    0.010    0.000    0.013    0.000 numeric.py:64(zeros_like)
       38    0.000    0.000    0.000    0.000 numerictypes.py:289(issubclass_)
       19    0.000    0.000    0.000    0.000 numerictypes.py:471(issubdtype)
      308    0.000    0.000    0.000    0.000 numpy_support.py:109(from_dtype)
      298    0.001    0.000    0.001    0.000 numpy_support.py:148(as_dtype)
        1    0.000    0.000    0.000    0.000 numpy_support.py:227(map_arrayscalar_type)
        8    0.000    0.000    0.000    0.000 numpy_support.py:245(map_layout)
       86    0.000    0.000    0.000    0.000 numpy_support.py:299(supported_ufunc_loop)
       86    0.000    0.000    0.000    0.000 numpy_support.py:350(numpy_outputs)
       88    0.000    0.000    0.000    0.000 numpy_support.py:355(_ufunc_loop_sig)
      952    0.001    0.000    0.001    0.000 numpy_support.py:362(ufunc_can_cast)
       96    0.002    0.000    0.005    0.000 numpy_support.py:380(ufunc_find_matching_loop)
      192    0.000    0.000    0.000    0.000 numpy_support.py:407(<genexpr>)
      288    0.000    0.000    0.000    0.000 numpy_support.py:408(<genexpr>)
      192    0.001    0.000    0.001    0.000 numpy_support.py:410(choose_types)
        1    0.000    0.000    0.000    0.000 old_boxing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 old_boxing.py:124(box_none)
        1    0.000    0.000    0.002    0.002 old_boxing.py:431(box_array)
        8    0.000    0.000    0.009    0.001 old_boxing.py:474(unbox_array)
        1    0.000    0.000    0.000    0.000 old_boxing.py:635(_NumbaTypeHelper)
       10    0.000    0.000    0.000    0.000 old_builtins.py:105(generic)
        2    0.000    0.000    0.000    0.000 old_builtins.py:131(none_equality)
        2    0.000    0.000    0.000    0.000 old_builtins.py:338(number_constructor)
       26    0.000    0.000    0.000    0.000 old_builtins.py:360(constant_dummy)
       18    0.000    0.000    0.000    0.000 old_builtins.py:436(generic)
        1    0.000    0.000    0.000    0.000 old_builtins.py:452(bool_sequence)
        1    0.000    0.000    0.000    0.000 old_builtins.py:468(bool_none)
       94    0.000    0.000    0.000    0.000 old_builtins.py:543(generic)
       26    0.000    0.000    0.000    0.000 old_builtins.py:552(generic)
        8    0.000    0.000    0.000    0.000 old_builtins.py:604(generic)
        8    0.000    0.000    0.000    0.000 old_builtins.py:625(generic)
        8    0.000    0.000    0.000    0.000 old_builtins.py:641(generic)
        8    0.000    0.000    0.000    0.000 old_builtins.py:665(generic)
        4    0.000    0.000    0.000    0.000 old_builtins.py:814(resolve___call__)
        4    0.000    0.000    0.000    0.000 old_builtins.py:820(typer)
       10    0.000    0.000    0.000    0.000 old_builtins.py:94(generic)
       10    0.000    0.000    0.000    0.000 old_builtins.py:956(generic)
      128    0.000    0.000    0.001    0.000 old_models.py:103(traverse_types)
        2    0.000    0.000    0.000    0.000 old_models.py:1134(__init__)
      162    0.000    0.000    0.000    0.000 old_models.py:119(inner_models)
        2    0.000    0.000    0.000    0.000 old_models.py:1209(__init__)
        2    0.000    0.000    0.000    0.000 old_models.py:1244(handle_bound_function)
     1020    0.000    0.000    0.000    0.000 old_models.py:132(has_nrt_meminfo)
      128    0.000    0.000    0.002    0.000 old_models.py:135(contains_nrt_meminfo)
      284    0.000    0.000    0.000    0.000 old_models.py:139(<genexpr>)
        5    0.000    0.000    0.000    0.000 old_models.py:185(get_value_type)
       37    0.000    0.000    0.000    0.000 old_models.py:229(__init__)
     1312    0.000    0.000    0.000    0.000 old_models.py:233(get_value_type)
       39    0.000    0.000    0.000    0.000 old_models.py:236(as_data)
      216    0.000    0.000    0.000    0.000 old_models.py:239(as_argument)
       12    0.000    0.000    0.000    0.000 old_models.py:242(as_return)
       76    0.000    0.000    0.000    0.000 old_models.py:245(from_data)
       83    0.000    0.000    0.000    0.000 old_models.py:248(from_argument)
       27    0.000    0.000    0.000    0.000 old_models.py:251(from_return)
       24    0.000    0.000    0.000    0.000 old_models.py:336(__init__)
       51    0.000    0.000    0.000    0.000 old_models.py:34(__init__)
       15    0.000    0.000    0.000    0.000 old_models.py:344(inner_models)
       76    0.000    0.000    0.000    0.000 old_models.py:347(has_nrt_meminfo)
       61    0.000    0.000    0.000    0.000 old_models.py:350(get_nrt_meminfo)
        7    0.000    0.000    0.000    0.000 old_models.py:357(__init__)
        1    0.000    0.000    0.000    0.000 old_models.py:364(__init__)
        5    0.000    0.000    0.000    0.000 old_models.py:376(__init__)
        1    0.000    0.000    0.000    0.000 old_models.py:439(__init__)
       42    0.000    0.000    0.000    0.000 old_models.py:448(get_value_type)
       48    0.000    0.000    0.000    0.000 old_models.py:45(get_data_type)
       12    0.000    0.000    0.000    0.000 old_models.py:451(get_data_type)
      152    0.000    0.000    0.000    0.000 old_models.py:457(get_argument_type)
       48    0.000    0.000    0.000    0.000 old_models.py:460(as_argument)
       18    0.000    0.000    0.000    0.000 old_models.py:468(from_argument)
        8    0.000    0.000    0.000    0.000 old_models.py:475(as_data)
      734    0.000    0.000    0.000    0.000 old_models.py:48(get_argument_type)
       14    0.000    0.000    0.000    0.000 old_models.py:483(from_data)
      114    0.000    0.000    0.000    0.000 old_models.py:497(traverse)
      114    0.000    0.000    0.001    0.000 old_models.py:498(getter)
       13    0.000    0.000    0.000    0.000 old_models.py:503(inner_models)
       12    0.000    0.000    0.000    0.000 old_models.py:518(__init__)
       60    0.000    0.000    0.000    0.000 old_models.py:53(get_return_type)
      589    0.000    0.000    0.000    0.000 old_models.py:533(get_value_type)
       22    0.000    0.000    0.000    0.000 old_models.py:539(get_data_type)
       76    0.000    0.000    0.000    0.000 old_models.py:545(get_argument_type)
       18    0.000    0.000    0.000    0.000 old_models.py:548(get_return_type)
       28    0.000    0.000    0.002    0.000 old_models.py:551(_as)
       16    0.000    0.000    0.002    0.000 old_models.py:558(_from)
       24    0.000    0.000    0.002    0.000 old_models.py:612(as_argument)
        9    0.000    0.000    0.001    0.000 old_models.py:615(from_argument)
        4    0.000    0.000    0.001    0.000 old_models.py:618(as_return)
        7    0.000    0.000    0.001    0.000 old_models.py:625(from_return)
      655    0.001    0.000    0.006    0.000 old_models.py:630(get)
      112    0.000    0.000    0.001    0.000 old_models.py:651(set)
     1218    0.000    0.000    0.001    0.000 old_models.py:674(get_field_position)
      483    0.000    0.000    0.001    0.000 old_models.py:685(get_type)
       78    0.000    0.000    0.001    0.000 old_models.py:709(traverse)
      459    0.000    0.000    0.005    0.000 old_models.py:710(getter)
       22    0.000    0.000    0.000    0.000 old_models.py:718(inner_models)
        2    0.000    0.000    0.000    0.000 old_models.py:759(__init__)
       27    0.000    0.000    0.000    0.000 old_models.py:82(load_from_data_pointer)
        6    0.000    0.000    0.001    0.000 old_models.py:873(__init__)
      748    0.000    0.000    0.000    0.000 old_models.py:89(traverse)
      128    0.000    0.000    0.001    0.000 old_models.py:97(traverse_models)
        5    0.000    0.000    0.000    0.000 old_numbers.py:1217(bool_as_bool)
       17    0.000    0.000    0.000    0.000 old_numbers.py:1256(literal_int_to_number)
        4    0.000    0.000    0.000    0.000 old_numbers.py:1268(integer_to_integer)
      225    0.000    0.000    0.002    0.000 old_numbers.py:1363(constant_integer)
       10    0.000    0.000    0.000    0.000 old_numbers.py:18(_int_arith_flags)
        2    0.000    0.000    0.000    0.000 old_numbers.py:329(int_sge_impl)
        5    0.000    0.000    0.000    0.000 old_numbers.py:35(int_add_impl)
        3    0.000    0.000    0.000    0.000 old_numbers.py:354(int_eq_impl)
        5    0.000    0.000    0.000    0.000 old_numbers.py:44(int_sub_impl)
       20    0.000    0.000    0.000    0.000 old_scalars.py:32(__init__)
        1    0.000    0.000    0.000    0.000 old_scalars.py:46(cast_python_value)
       20    0.000    0.000    0.000    0.000 old_scalars.py:78(__init__)
        2    0.000    0.000    0.000    0.000 old_scalars.py:89(can_convert_to)
       11    0.000    0.000    0.000    0.000 old_tupleobj.py:188(getitem_literal_idx)
       18    0.000    0.000    0.000    0.000 options.py:15(<lambda>)
       11    0.000    0.000    0.001    0.000 options.py:30(parse_as_flags)
       11    0.000    0.000    0.001    0.000 options.py:45(_apply)
       14    0.000    0.000    0.001    0.000 packer.py:104(from_arguments)
       20    0.000    0.000    0.001    0.000 packer.py:115(assign_names)
   133/43    0.000    0.000    0.000    0.000 packer.py:123(_assign_names)
       44    0.000    0.000    0.000    0.000 packer.py:132(argument_types)
      336    0.000    0.000    0.000    0.000 packer.py:137(<genexpr>)
      146    0.000    0.000    0.000    0.000 packer.py:140(_flatten)
2256/1056    0.001    0.000    0.001    0.000 packer.py:144(rec)
      112    0.000    0.000    0.001    0.000 packer.py:167(__init__)
      112    0.000    0.000    0.001    0.000 packer.py:170(_build_unflatten_code)
  340/112    0.000    0.000    0.001    0.000 packer.py:175(rec)
       34    0.000    0.000    0.000    0.000 packer.py:190(unflatten)
      112    0.001    0.000    0.004    0.000 packer.py:73(__init__)
       34    0.000    0.000    0.002    0.000 packer.py:87(as_arguments)
        8    0.000    0.000    0.000    0.000 parallel.py:129(as_void_ptr)
        2    0.000    0.000    0.165    0.083 parallel.py:255(build_gufunc_wrapper)
        8    0.000    0.000    0.000    0.000 parallel.py:267(<genexpr>)
        2    0.000    0.000    0.000    0.000 parallel.py:268(<genexpr>)
        1    0.000    0.000    0.006    0.006 parallel.py:298(_set_init_process_lock)
        1    0.000    0.000    0.000    0.000 parallel.py:345(_check_tbb_version_compatible)
        2    0.000    0.000    0.007    0.004 parallel.py:379(_launch_threads)
        2    0.000    0.000    0.001    0.000 parallel.py:389(select_known_backend)
        1    0.000    0.000    0.001    0.001 parallel.py:416(select_from_backends)
        2    0.000    0.000    0.139    0.070 parallel.py:49(build_gufunc_kernel)
        1    0.000    0.000    0.000    0.000 parallel.py:532(_load_threading_functions)
        1    0.000    0.000    0.000    0.000 parfor.py:1436(__init__)
        1    0.000    0.000    0.026    0.026 parfor.py:1454(run)
        1    0.000    0.000    0.025    0.025 parfor.py:1464(_replace_parallel_functions)
        3    0.000    0.000    0.000    0.000 parfor.py:1482(replace_func)
        1    0.000    0.000    0.000    0.000 parfor.py:1595(find_template)
        5    0.000    0.000    0.000    0.000 parfor.py:1605(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1634(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1643(run)
       32    0.000    0.000    0.000    0.000 parfor.py:1749(get_index_var)
        1    0.000    0.000    0.000    0.000 parfor.py:1756(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1765(run)
        1    0.000    0.000    0.000    0.000 parfor.py:1946(_make_index_var)
        1    0.000    0.000    0.000    0.000 parfor.py:1975(_mk_parfor_loops)
        1    0.000    0.000    0.000    0.000 parfor.py:1993(__init__)
        1    0.000    0.000    0.044    0.044 parfor.py:1997(run)
       47    0.000    0.000    0.000    0.000 parfor.py:2046(_is_C_or_F_order)
        1    0.000    0.000    0.000    0.000 parfor.py:2115(_is_supported_npycall)
        1    0.000    0.000    0.044    0.044 parfor.py:2129(_numpy_to_parfor)
        1    0.000    0.000    0.044    0.044 parfor.py:2140(_numpy_map_to_parfor)
        1    0.000    0.000    0.000    0.000 parfor.py:2213(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:2217(run)
        1    0.000    0.000    0.000    0.000 parfor.py:2362(__init__)
        1    0.000    0.000    0.005    0.005 parfor.py:2366(run)
        2    0.000    0.000    0.000    0.000 parfor.py:2377(<lambda>)
        2    0.000    0.000    0.000    0.000 parfor.py:2442(<genexpr>)
        5    0.000    0.000    0.000    0.000 parfor.py:2681(_is_parallel_loop)
        1    0.000    0.000    0.000    0.000 parfor.py:2690(_get_loop_kind)
        1    0.000    0.000    0.000    0.000 parfor.py:2710(_get_prange_init_block)
        2    0.000    0.000    0.000    0.000 parfor.py:2749(_is_prange_init)
        1    0.000    0.000    0.003    0.003 parfor.py:2755(_replace_loop_access_indices)
       19    0.000    0.000    0.003    0.000 parfor.py:2787(unver)
        6    0.000    0.000    0.000    0.000 parfor.py:2825(_replace_multi_dim_ind)
        1    0.000    0.000    0.003    0.003 parfor.py:2899(_pre_run)
        1    0.000    0.000    0.053    0.053 parfor.py:2906(run)
        1    0.000    0.000    0.036    0.036 parfor.py:2953(run)
      6/2    0.000    0.000    0.005    0.002 parfor.py:3006(fuse_parfors)
        4    0.000    0.000    0.005    0.001 parfor.py:3042(fuse_recursive_parfor)
        3    0.000    0.000    0.021    0.007 parfor.py:3058(run)
        2    0.000    0.000    0.004    0.002 parfor.py:3414(lower_parfor_sequential)
       11    0.000    0.000    0.000    0.000 parfor.py:3434(_lower_parfor_sequential_block)
       11    0.000    0.000    0.000    0.000 parfor.py:3505(_find_first_parfor)
      6/2    0.000    0.000    0.004    0.002 parfor.py:3512(get_parfor_params)
        4    0.000    0.000    0.000    0.000 parfor.py:3547(_combine_params_races_for_ssa_names)
        8    0.000    0.000    0.000    0.000 parfor.py:3552(unversion)
        4    0.000    0.000    0.002    0.001 parfor.py:3571(get_parfor_params_inner)
       20    0.000    0.000    0.000    0.000 parfor.py:3597(_find_parfors)
        4    0.000    0.000    0.000    0.000 parfor.py:3671(get_parfor_outputs)
        6    0.000    0.000    0.000    0.000 parfor.py:3696(get_parfor_reductions)
       10    0.000    0.000    0.000    0.000 parfor.py:3972(visit_parfor_pattern_vars)
